"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7942228","7942228","SHANK2-AS3","SHANK2 antisense RNA 3",-0.0126361010998322,4.47790497438056,-0.195107644147533,0.847582587916411,0.964006470257289,-5.88127626140245
"7954645","7954645","TSPAN11","tetraspanin 11",0.0141101012793179,4.57572623243948,0.19495381379637,0.847701159241474,0.964006470257289,-5.88130559389647
"8178399","8178399","NRM","nurim",-0.0196497575611358,4.90886140254613,-0.194942471073674,0.847709902278926,0.964006470257289,-5.88130775582433
"8179683","8179683","NRM","nurim",-0.0196497575611358,4.90886140254613,-0.194942471073674,0.847709902278926,0.964006470257289,-5.88130775582433
"7918300","7918300","PSRC1","proline and serine rich coiled-coil 1",-0.0147913536410442,3.98414921623108,-0.194939510499966,0.847712184309933,0.964006470257289,-5.88130832009036
"7998211","7998211","AXIN1","axin 1",-0.0122175891876672,5.68834980369301,-0.194936062946594,0.847714841710038,0.964006470257289,-5.88130897716078
"7970241","7970241","F10","coagulation factor X",0.0146167587190584,5.33403853197404,0.194790372371185,0.847827142825448,0.964006470257289,-5.88133673380768
"7924230","7924230","ABHD17A","abhydrolase domain containing 17A, depalmitoylase",0.0146276120858353,7.15820020054436,0.194500245457268,0.848050788283442,0.964006470257289,-5.88139194662594
"8039706","8039706","ZNF256","zinc finger protein 256",-0.0151451110169383,5.46318199392877,-0.19447290972825,0.848071860823275,0.964006470257289,-5.88139714454979
"8106181","8106181","BTF3","basic transcription factor 3",0.0102167883381403,8.0872655818585,0.194413980110989,0.848117288830713,0.964006470257289,-5.88140834761843
"8160835","8160835","RPP25L","ribonuclease P/MRP subunit p25 like",0.0170703903374063,7.09591988351004,0.194360820240055,0.848158269493725,0.964006470257289,-5.88141845090532
"8033571","8033571","KANK3","KN motif and ankyrin repeat domains 3",0.0173659493158489,5.35285769795873,0.194331800485407,0.848180640857508,0.964006470257289,-5.88142396508764
"8086706","8086706","SETD2","SET domain containing 2, histone lysine methyltransferase",-0.00863269064793393,8.51157766743284,-0.194329193424975,0.848182650650052,0.964006470257289,-5.88142446042754
"7964300","7964300","ZBTB39","zinc finger and BTB domain containing 39",0.0124803217731859,6.4000724361108,0.194327032364466,0.848184316620418,0.964006470257289,-5.88142487102271
"7958262","7958262","TCP11L2","t-complex 11 like 2",0.0119425923369665,7.72010620286158,0.194258026807339,0.848237513674253,0.964006470257289,-5.88143797948706
"8059712","8059712","SNORD82","small nucleolar RNA, C/D box 82",-0.0244827320213199,7.80677501141189,-0.194222250883492,0.848265093977521,0.964006470257289,-5.88144477374504
"8126574","8126574","YIPF3","Yip1 domain family member 3",-0.0108894772672405,7.84379652990574,-0.194220330122414,0.848266574732511,0.964006470257289,-5.88144513848435
"7899604","7899604","ZCCHC17","zinc finger CCHC-type containing 17",-0.0120875254414186,5.88931973512731,-0.194114983060397,0.848347789884356,0.964006470257289,-5.88146513766809
"8156838","8156838","SEC61B","SEC61 translocon subunit beta",-0.0138847588343118,6.64017009498306,-0.193936255574366,0.848485580175098,0.964006470257289,-5.88149904275497
"7985690","7985690","LOC440300","chondroitin sulfate proteoglycan 4 pseudogene",-0.0119672214845226,5.03410462460383,-0.193871198787098,0.848535737079062,0.964006470257289,-5.88151137648615
"8002104","8002104","CENPT","centromere protein T",-0.0117898271971004,5.89116250998129,-0.193839028191334,0.848560539925975,0.964006470257289,-5.88151747399698
"8043236","8043236","GNLY","granulysin",-0.0210801099569284,4.93690620754882,-0.193816749604601,0.848577716339439,0.964006470257289,-5.88152169601812
"8146564","8146564","RAB2A","RAB2A, member RAS oncogene family",0.0142739412523341,8.36518635836643,0.193805496001621,0.848586392706709,0.964006470257289,-5.88152382850792
"7947894","7947894","CELF1","CUGBP Elav-like family member 1",0.00931854424112544,8.54322397422612,0.19377668174617,0.848608608177428,0.964006470257289,-5.88152928807352
"8057732","8057732","NEMP2","nuclear envelope integral membrane protein 2",-0.0188661734876385,4.69831733885343,-0.193585262088933,0.848756193928896,0.964006470257289,-5.88156553669721
"7927536","7927536","NCOA4","nuclear receptor coactivator 4",0.0094434280455431,8.97716409277338,0.193566222258042,0.848770874073194,0.964006470257289,-5.88156914026875
"8073582","8073582","OGFRP1","opioid growth factor receptor pseudogene 1",-0.0148089080739746,4.35423678669965,-0.193365343913534,0.848925759341494,0.964006470257289,-5.8816071379906
"7975368","7975368","SRSF5","serine and arginine rich splicing factor 5",-0.00910598627601367,9.18317376937008,-0.193345171297309,0.848941313589465,0.964006470257289,-5.88161095163009
"8052925","8052925","TEX261","testis expressed 261",-0.0102023648020975,8.74102854868385,-0.193188409655756,0.849062188018003,0.964006470257289,-5.88164057397136
"8113879","8113879","HINT1","histidine triad nucleotide binding protein 1",0.0177229676128556,4.94404281848935,0.193160955251256,0.849083357723596,0.964006470257289,-5.88164575941044
"8045083","8045083","SFT2D3","SFT2 domain containing 3",-0.00998041141386441,5.16610157216883,-0.193149130241436,0.849092475859047,0.964006470257289,-5.88164799262817
"8021905","8021905","RBFA","ribosome binding factor A",0.00934069799065984,5.6962424856197,0.193146729618095,0.849094326956075,0.964006470257289,-5.88164844598239
"7906041","7906041","DAP3","death associated protein 3",0.00953173977132948,6.96550626855088,0.192957063757138,0.849240579297016,0.964006470257289,-5.88168424637728
"8075430","8075430","MORC2","MORC family CW-type zinc finger 2",0.00903413052107815,6.85268390380819,0.192939802381438,0.849253889914999,0.964006470257289,-5.88168750281152
"7919659","7919659","SF3B4","splicing factor 3b subunit 4",-0.0117326676498708,5.02735634067522,-0.192864475391726,0.849311976724156,0.964006470257289,-5.8817017101847
"8035553","8035553","COPE","COPI coat complex subunit epsilon",0.0109999302305024,6.30157296349458,0.192810225070303,0.849353811259753,0.964006470257289,-5.88171193888082
"8067593","8067593","YTHDF1","YTH N6-methyladenosine RNA binding protein 1",-0.0083915946397024,8.03002250616263,-0.192724048451646,0.849420266356082,0.964006470257289,-5.88172818127252
"8143988","8143988","KMT2C","lysine methyltransferase 2C",-0.00989366591538321,9.22151425884238,-0.192691967399643,0.849445005955772,0.964006470257289,-5.881734225997
"8062658","8062658","LPIN3","lipin 3",0.0128214257432866,4.40265203295256,0.192489579692296,0.84960108282697,0.964006470257289,-5.88177233687643
"7992302","7992302","CRAMP1","cramped chromatin regulator homolog 1",-0.0101967679612915,4.57326763991171,-0.192391733520692,0.849676541907057,0.964006470257289,-5.88179074763087
"7898809","7898809","EPHB2","EPH receptor B2",0.0119705018559824,4.17409547308747,0.192360216447517,0.849700848229455,0.964006470257289,-5.88179667590532
"7906085","7906085","LMNA","lamin A/C",-0.0113294579867533,6.87611480885896,-0.192190633976416,0.849831634813898,0.964006470257289,-5.8818285573041
"7951554","7951554","RDX","radixin",0.0117838165380135,8.8552177722431,0.192119224477939,0.849886709095371,0.964006470257289,-5.88184197387058
"8114805","8114805","FGF1","fibroblast growth factor 1",-0.0157287205480454,3.96794997810831,-0.191985946364539,0.849989501424382,0.964006470257289,-5.88186700116639
"8034565","8034565","DNASE2","deoxyribonuclease 2, lysosomal",-0.0154747142203124,5.41871346068712,-0.191930672100985,0.850032133171706,0.964006470257289,-5.88187737563325
"8019486","8019486","SECTM1","secreted and transmembrane 1",0.0140381873744708,4.37892065593803,0.19191278272065,0.850045930934823,0.964006470257289,-5.88188073266714
"8149330","8149330","CTSB","cathepsin B",-0.00953557603669175,8.41620938687292,-0.191906395507589,0.850050857291569,0.964006470257289,-5.88188193118494
"8024682","8024682","CACTIN-AS1","CACTIN antisense RNA 1",-0.0131744205004258,4.64019761649456,-0.191834697358421,0.850106157381091,0.964006470257289,-5.8818953821384
"8002370","8002370","ST3GAL2","ST3 beta-galactoside alpha-2,3-sialyltransferase 2",0.0130695851796503,6.76814550751056,0.191691997303286,0.850216222943411,0.964006470257289,-5.8819221385373
"7991120","7991120","UBE2Q2P1","ubiquitin conjugating enzyme E2 Q2 pseudogene 1",0.0115441439395871,6.99564309700859,0.191689131614791,0.850218433301785,0.964006470257289,-5.88192267565367
"8113641","8113641","CDO1","cysteine dioxygenase type 1",0.0183641873855738,4.59963468173904,0.191564656096666,0.850314444800736,0.964006470257289,-5.8819459984022
"8036479","8036479","YIF1B","Yip1 interacting factor homolog B, membrane trafficking protein",-0.0147242893676953,4.48393950417156,-0.191541684969342,0.850332163347203,0.964006470257289,-5.88195030081167
"8070341","8070341","BRWD1","bromodomain and WD repeat domain containing 1",-0.0127062071806163,7.4862695048475,-0.191397682773109,0.850443239857747,0.964006470257289,-5.88197726020304
"8050695","8050695","SF3B6","splicing factor 3b subunit 6",-0.0114095530512337,7.99131679382055,-0.191391432196655,0.850448061331172,0.964006470257289,-5.88197842994853
"8000310","8000310","EARS2","glutamyl-tRNA synthetase 2, mitochondrial",-0.00938824431444463,5.96424238334573,-0.191275652669126,0.85053737066114,0.964033724833924,-5.88200009028681
"7935865","7935865","POLL","DNA polymerase lambda",0.0114196275916143,6.12426618559694,0.19100643621606,0.850745045332361,0.964195125036776,-5.88205040556559
"8077879","8077879","SYN2","synapsin II",-0.0198914300128834,4.72797125806819,-0.190591998815528,0.851064766064726,0.96446423697924,-5.88212772405723
"8019939","8019939","TGIF1","TGFB induced factor homeobox 1",0.0188916257717864,4.0506515565049,0.190489615354144,0.851143754635763,0.96446423697924,-5.88214679922226
"7972737","7972737","LIG4","DNA ligase 4",0.0140566773625901,5.60088277116781,0.190444740354632,0.851178376092436,0.96446423697924,-5.88215515671203
"8139758","8139758","CHCHD2","coiled-coil-helix-coiled-coil-helix domain containing 2",0.010821697575162,8.59616213969663,0.189986959376267,0.851531575974702,0.964790435585052,-5.8822403015392
"7969171","7969171","DLEU1","deleted in lymphocytic leukemia 1",0.0150355410401568,4.4485023904397,0.18986662265973,0.851624426882911,0.964821629811894,-5.88226264966818
"7960894","7960894","LINC00937","long intergenic non-protein coding RNA 937",-0.0127122824409218,5.15994969957423,-0.189565660392674,0.851856656913078,0.964837793269413,-5.88231848065005
"8079517","8079517","KLHL18","kelch like family member 18",0.011081980148786,5.21201956982622,0.189550273510314,0.851868530193245,0.964837793269413,-5.88232133267436
"8064302","8064302","PCMTD2","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2",0.00852636895629999,8.11496990370117,0.189469245192249,0.851931056257886,0.964837793269413,-5.88233634781635
"8149500","8149500","MTUS1","microtubule associated scaffold protein 1",0.00981968186002646,8.58331233239344,0.189358878103535,0.852016223418796,0.964837793269413,-5.88235678936612
"8027908","8027908","RBM42","RNA binding motif protein 42",0.0115516630842389,5.64229826522826,0.189348066397501,0.852024566607626,0.964837793269413,-5.88235879120968
"7992271","7992271","TELO2","telomere maintenance 2",0.0197451997413332,4.623816669205,0.18934023186922,0.852030612376022,0.964837793269413,-5.8823602417422
"8178903","8178903","RXRB","retinoid X receptor beta",0.010935824406257,6.83490328962124,0.189065841070686,0.852242360923816,0.964948399440535,-5.88241100644056
"8037197","8037197","CXCL17","C-X-C motif chemokine ligand 17",-0.0124936111092735,3.97252062627792,-0.189007406382228,0.852287456720092,0.964948399440535,-5.8824218079026
"7941822","7941822","ANKRD13D","ankyrin repeat domain 13D",0.0122469484372871,5.10066884567409,0.18880427562536,0.852444222888394,0.964948399440535,-5.88245933009981
"8083333","8083333","EIF2A","eukaryotic translation initiation factor 2A",-0.0104699166017941,7.59932704160635,-0.188693590782441,0.852529646591444,0.964948399440535,-5.88247975883326
"8104166","8104166","SDHA","succinate dehydrogenase complex flavoprotein subunit A",0.0126962027479856,9.92365957659149,0.188672412476339,0.852545991675806,0.964948399440535,-5.88248366628345
"7946610","7946610","EIF4G2","eukaryotic translation initiation factor 4 gamma 2",0.0084224857506161,10.2693522101048,0.188563451056516,0.85263008747974,0.964948399440535,-5.88250376303417
"8069511","8069511","ANKRD20A11P","ankyrin repeat domain 20 family member A11, pseudogene",0.01207621369901,4.88287446570708,0.188459156500859,0.852710583132987,0.964948399440535,-5.88252298820602
"7925904","7925904","AKR1E2","aldo-keto reductase family 1 member E2",-0.0154035296680632,4.96854219265343,-0.188444796184931,0.852721666709211,0.964948399440535,-5.88252563449025
"8038477","8038477","AKT1S1","AKT1 substrate 1",0.013255255587044,6.70052064097178,0.188353324629576,0.852792267010218,0.964948399440535,-5.88254248593458
"8011516","8011516","ATP2A3","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3",-0.0132634424404294,4.69340865685975,-0.18834137655879,0.852801488959763,0.964948399440535,-5.88254468647911
"8108483","8108483","SLC4A9","solute carrier family 4 member 9",-0.0119944097845992,3.81982868206236,-0.188282559871666,0.852846886107656,0.964948399440535,-5.88255551705871
"8112622","8112622","GFM2","GTP dependent ribosome recycling factor mitochondrial 2",-0.0103530812088,6.8443024731016,-0.187841686938253,0.853187186930605,0.965204504765453,-5.88263659272345
"7935855","7935855","LBX1","ladybird homeobox 1",0.0126087810053583,6.1707567544265,0.187692602578819,0.853302268840987,0.965204504765453,-5.88266396622886
"8001178","8001178","C16orf87","chromosome 16 open reading frame 87",0.0125748772337042,6.37574568921448,0.187585033225822,0.853385306400952,0.965204504765453,-5.88268370368925
"8020495","8020495","CABLES1","Cdk5 and Abl enzyme substrate 1",0.0173378332592637,4.52319179316594,0.187458689846973,0.853482838723914,0.965204504765453,-5.88270687153217
"8015432","8015432","P3H4","prolyl 3-hydroxylase family member 4 (inactive)",-0.0107627094574605,4.20693890350457,-0.187432293725435,0.853503215842131,0.965204504765453,-5.88271170988012
"8107909","8107909","SLC22A4","solute carrier family 22 member 4",0.0169307893203055,4.79782123537236,0.187427986560573,0.853506540871304,0.965204504765453,-5.88271249930908
"7930524","7930524","VTI1A","vesicle transport through interaction with t-SNAREs 1A",-0.0127855081776502,6.33998863784714,-0.187167891998819,0.853707332957387,0.965204504765453,-5.88276013667466
"8106602","8106602","ZFYVE16","zinc finger FYVE-type containing 16",0.0113077785185443,6.75902152361485,0.187131548738286,0.853735390648609,0.965204504765453,-5.88276678784437
"7926152","7926152","ECHDC3","enoyl-CoA hydratase domain containing 3",-0.0128619170446216,6.55983395744414,-0.18706912380631,0.853783584358449,0.965204504765453,-5.88277820921179
"8041422","8041422","RASGRP3","RAS guanyl releasing protein 3",-0.0117752400708158,7.91324749983036,-0.187059234124662,0.853791219510565,0.965204504765453,-5.88278001829592
"7916135","7916135","CC2D1B","coiled-coil and C2 domain containing 1B",0.0105199648140211,6.0848500864957,0.186996319844622,0.853839791706133,0.965204504765453,-5.88279152475057
"8023382","8023382","MBD2","methyl-CpG binding domain protein 2",0.0100314585398014,7.30555364487042,0.186973546822132,0.853857373486573,0.965204504765453,-5.88279568878112
"8085033","8085033","LMLN","leishmanolysin like peptidase",-0.0143856770369979,5.18798744393447,-0.18673169889412,0.854044095656639,0.965341700102863,-5.88283987934247
"8059989","8059989","HES6","hes family bHLH transcription factor 6",-0.011913171311134,4.32077050675723,-0.186629965986406,0.854122642671372,0.965356611439195,-5.88285845100839
"8174677","8174677","CXorf56","chromosome X open reading frame 56",0.0131931506964929,5.21334944488759,0.185809242540252,0.854756372986378,0.965902610156929,-5.88300790810446
"8090237","8090237","ZNF148","zinc finger protein 148",0.0106391632200857,7.62845947771588,0.185672089268902,0.854862287301915,0.965902610156929,-5.8830328203151
"7940669","7940669","UQCC3","ubiquinol-cytochrome c reductase complex assembly factor 3",0.0129215372117661,4.62979948812101,0.185658086612692,0.854873100778764,0.965902610156929,-5.88303536269547
"8118086","8118086","TCF19","transcription factor 19",0.0129453155433588,4.4532941135143,0.185580927049963,0.854932687373346,0.965902610156929,-5.88304936868126
"8177947","8177947","TCF19","transcription factor 19",0.0129453155433588,4.4532941135143,0.185580927049963,0.854932687373346,0.965902610156929,-5.88304936868126
"8006345","8006345","RHOT1","ras homolog family member T1",-0.0110990622717342,8.36284174233935,-0.185407999693151,0.85506623406979,0.965979605617198,-5.88308073735899
"7968035","7968035","SPATA13","spermatogenesis associated 13",0.0161765523466642,4.13799653454941,0.185097615293254,0.8553059461215,0.9661765165311,-5.8831369674326
"8117746","8117746","SNORD32B","small nucleolar RNA, C/D box 32B",-0.0201451448002539,5.56984451264281,-0.184965542834611,0.85540795101987,0.966217851534335,-5.88316086558306
"8090364","8090364","ZXDC","ZXD family zinc finger C",0.0129054317443531,5.78866501777489,0.184783507380746,0.855548548670522,0.966302768956437,-5.88319377656111
"7931582","7931582","PAOX","polyamine oxidase",0.0105281794502554,5.19129255963291,0.18455518660406,0.855724902501337,0.966372116573643,-5.88323501004432
"7979044","7979044","NIN","ninein",0.0126317440750787,6.26251223462571,0.184534611332074,0.85574079512445,0.966372116573643,-5.88323872333241
"7927502","7927502","SLC18A3","solute carrier family 18 member A3",-0.0140968391440857,3.92503426966298,-0.184416010720254,0.855832405110223,0.966401686100688,-5.88326011954406
"8019754","8019754","MCRIP1","MAPK regulated corepressor interacting protein 1",-0.0113268917328222,5.35586979298908,-0.18424217460315,0.855966684160668,0.966450878692052,-5.88329145579626
"8013112","8013112","RASD1","ras related dexamethasone induced 1",-0.0119857848068063,5.58074575120319,-0.184190206907895,0.856006827291864,0.966450878692052,-5.88330081794486
"8079759","8079759","BSN","bassoon presynaptic cytomatrix protein",-0.00930601656261221,4.41531875138621,-0.184021343288766,0.856137271020475,0.96652427623383,-5.88333122111534
"8078971","8078971","ENTPD3","ectonucleoside triphosphate diphosphohydrolase 3",0.0254107701055011,4.40226069486889,0.183444508352874,0.856582896590927,0.96666492990797,-5.88343486832272
"8081431","8081431","ALCAM","activated leukocyte cell adhesion molecule",0.0193355677102067,4.46315868424126,0.183226369587078,0.856751429553162,0.96666492990797,-5.88347397962363
"8175768","8175768","PNMA6A","PNMA family member 6A",0.0123367277895694,4.47796396873257,0.183130673075894,0.856825366462673,0.96666492990797,-5.88349112295378
"8163999","8163999","ZBTB6","zinc finger and BTB domain containing 6",0.0115451314251622,4.96614136604908,0.182838318382116,0.857051253622966,0.96666492990797,-5.88354344091494
"8055639","8055639","ZEB2","zinc finger E-box binding homeobox 2",0.0248326281852469,5.13399911143461,0.182811336442402,0.857072101797529,0.96666492990797,-5.88354826523773
"8088560","8088560","ADAMTS9","ADAM metallopeptidase with thrombospondin type 1 motif 9",0.0115952213395909,6.9847008645264,0.18278892756252,0.857089416581837,0.96666492990797,-5.8835522713666
"8140579","8140579","CACNA2D1","calcium voltage-gated channel auxiliary subunit alpha2delta 1",0.0113469168252713,10.2368854318533,0.18275388258875,0.857116495111824,0.96666492990797,-5.88355853552216
"8108733","8108733","PCDHB12","protocadherin beta 12",-0.0151468544877433,4.40195296083951,-0.182740562254381,0.857126787508077,0.96666492990797,-5.88356091616747
"8087283","8087283","QARS1","glutaminyl-tRNA synthetase 1",0.00826439881113039,9.67808768971483,0.182588285378526,0.8572444511443,0.96666492990797,-5.88358811921285
"8029884","8029884","SAE1","SUMO1 activating enzyme subunit 1",0.00833169487023255,6.50444022035468,0.182570482812186,0.857258207330368,0.96666492990797,-5.88359129802441
"7929247","7929247","MARCHF5","membrane associated ring-CH-type finger 5",0.0101511024222978,6.57763199914994,0.18246932095387,0.857336376807315,0.96666492990797,-5.88360935554182
"8131970","8131970","EVX1","even-skipped homeobox 1",-0.0151223023105334,3.71195838346412,-0.182447516606645,0.857353225594373,0.96666492990797,-5.88361324633923
"8016018","8016018","SLC25A39","solute carrier family 25 member 39",-0.0121711963951139,7.28553401547155,-0.182419816926908,0.857374629960478,0.96666492990797,-5.88361818844003
"7911870","7911870","CEP104","centrosomal protein 104",-0.00931839566576187,6.81315878918106,-0.18239364297926,0.857394855452963,0.96666492990797,-5.88362285763722
"8030092","8030092","SEC1P","secretory blood group 1, pseudogene",0.0177658154651441,4.74822311534491,0.182204295600725,0.857541173596539,0.96666492990797,-5.88365661563622
"8073032","8073032","TOMM22","translocase of outer mitochondrial membrane 22",-0.00877281844241384,5.1472008404334,-0.18218460458855,0.857556390127747,0.96666492990797,-5.88366012426479
"7992998","7992998","MGRN1","mahogunin ring finger 1",0.0103658844188654,6.93331142347734,0.182119455853377,0.8576067352213,0.96666492990797,-5.88367173005276
"8037186","8037186","LIPE","lipase E, hormone sensitive type",-0.022039877829318,5.93142280137214,-0.182097842975545,0.85762343717922,0.96666492990797,-5.88367557932143
"7953385","7953385","GAPDH","glyceraldehyde-3-phosphate dehydrogenase",0.00778931628617663,13.0004420029688,0.182061551522504,0.857651482574198,0.96666492990797,-5.88368204183125
"7992867","7992867","LINC00921","long intergenic non-protein coding RNA 921",-0.0148141506379247,5.68264562859575,-0.182005921840501,0.857694472591308,0.96666492990797,-5.88369194545764
"7949645","7949645","ZDHHC24","zinc finger DHHC-type containing 24",-0.0106216261534859,5.6258057115818,-0.181925797741288,0.857756392436951,0.96666492990797,-5.88370620447263
"8039477","8039477","FAM71E2","family with sequence similarity 71 member E2",-0.0114400996057649,5.03275012458222,-0.181914747069728,0.85776493246269,0.96666492990797,-5.88370817057745
"8063484","8063484","CSTF1","cleavage stimulation factor subunit 1",-0.0103572864471051,6.07698789403284,-0.181911994679815,0.857767059529061,0.96666492990797,-5.88370866025652
"8069565","8069565","BTG3","BTG anti-proliferation factor 3",-0.0145428569997517,4.17909368959028,-0.181616113963379,0.857995724791401,0.966738229267739,-5.88376125751275
"8097553","8097553","IL15","interleukin 15",0.0126052047201544,4.83132262702292,0.181564903420973,0.858035303112419,0.966738229267739,-5.88377035230212
"8076223","8076223","SNORD43","small nucleolar RNA, C/D box 43",0.0136066970866242,5.18307166806692,0.181390421399336,0.858170155322442,0.966738229267739,-5.8838013204397
"8153457","8153457","EEF1D","eukaryotic translation elongation factor 1 delta",0.0181124508965587,4.60957734519028,0.181296734355654,0.858242565243262,0.966738229267739,-5.88381793635429
"8079693","8079693","WDR6","WD repeat domain 6",-0.0108160862933548,7.51339624073885,-0.18119651918477,0.8583200221356,0.966738229267739,-5.88383570060468
"8003116","8003116","HSDL1","hydroxysteroid dehydrogenase like 1",0.0117802596497585,6.16654643204663,0.181195897592328,0.858320502572674,0.966738229267739,-5.88383581075831
"8156404","8156404","CARD19","caspase recruitment domain family member 19",-0.00952392199949603,6.47092001916471,-0.18115277573123,0.858353832172584,0.966738229267739,-5.88384345155006
"8063394","8063394","PTPN1","protein tyrosine phosphatase non-receptor type 1",-0.00900529590375143,6.89409283693882,-0.181150373847589,0.858355688636274,0.966738229267739,-5.8838438770882
"8121076","8121076","PNRC1","proline rich nuclear receptor coactivator 1",0.0104121229890328,8.43021971752717,0.181017796372056,0.858458161729233,0.966779925808364,-5.88386735692616
"8103859","8103859","DCTD","dCMP deaminase",0.0119524491162952,7.15075413490276,0.18078690098303,0.858636633873631,0.96682697708639,-5.8839082082658
"8180259","8180259","ANKRD36","ankyrin repeat domain 36",0.0187593019546464,7.04890821157442,0.18076353614763,0.858654694318777,0.96682697708639,-5.8839123392135
"7995017","7995017","STX4","syntaxin 4",0.0108304793635092,6.5634244501403,0.180637249124533,0.858752312486435,0.96682697708639,-5.88393465779687
"8050232","8050232","CYS1","cystin 1",-0.011387448412103,5.14981483615399,-0.180553649943835,0.858816934820466,0.96682697708639,-5.88394942365352
"8158708","8158708","PRDM12","PR/SET domain 12",-0.0131217226407427,4.76635538001933,-0.180444892725189,0.858901005909545,0.96682697708639,-5.88396862290528
"8023344","8023344","CXXC1","CXXC finger protein 1",0.0117119132821903,5.63274982283194,0.180444400233384,0.858901386617639,0.96682697708639,-5.88396870982019
"8076393","8076393","CENPM","centromere protein M",0.0163254093019836,4.39369582224439,0.180371006673394,0.85895812201643,0.96682697708639,-5.88398165966845
"8160647","8160647","BAG1","BAG cochaperone 1",-0.012188089044332,6.46911022703106,-0.180252675750006,0.85904959699985,0.96685626312746,-5.88400252739224
"8078898","8078898","SLC25A38","solute carrier family 25 member 38",0.0103546799556478,6.03321567036109,0.180045609356825,0.8592096733414,0.966856413396302,-5.8840390108485
"8176076","8176076","DNASE1L1","deoxyribonuclease 1 like 1",0.0103344086144475,7.80701787787243,0.180017006624639,0.859231785685435,0.966856413396302,-5.88404404713995
"7928411","7928411","ZSWIM8","zinc finger SWIM-type containing 8",0.014596645896698,5.71398135268378,0.179998491262306,0.859246099698954,0.966856413396302,-5.8840473068498
"8024255","8024255","PWWP3A","PWWP domain containing 3A, DNA repair factor",0.0140004808853078,5.05202861162558,0.179831297834203,0.859375357294307,0.966928199466348,-5.88407672685516
"8007272","8007272","COASY","Coenzyme A synthase",0.0118228607154034,5.8383891036382,0.179630550412952,0.859530560974275,0.9670291656753,-5.88411201517568
"8064686","8064686","ADAM33","ADAM metallopeptidase domain 33",-0.0115014612473221,5.6140531813055,-0.17953288722264,0.85960606936921,0.96704046082655,-5.88412916867308
"8024687","8024687","TJP3","tight junction protein 3",0.00985480855681686,4.67663074824892,0.179242693810426,0.859830440946171,0.967219209749135,-5.88418008322817
"8124691","8124691","ZNRD1ASP","zinc ribbon domain containing 1 antisense, pseudogene",-0.0119112870439322,5.25763658654897,-0.179112034591913,0.859931467990667,0.967240036795971,-5.88420298065892
"8180285","8180285","ZNF257","zinc finger protein 257",0.0117019112132688,8.97352982932542,0.179049371871268,0.859979920333186,0.967240036795971,-5.88421395611369
"8095163","8095163","EXOC1","exocyst complex component 1",0.0113023524239351,7.10603071670381,0.178957449806479,0.860050997752107,0.967246329206363,-5.88423004945821
"7931439","7931439","DPYSL4","dihydropyrimidinase like 4",-0.0140440925756682,4.92702800550885,-0.178621929212175,0.860310444714624,0.967328784018233,-5.88428872119457
"7941122","7941122","SAC3D1","SAC3 domain containing 1",0.0133818683626528,5.07196428463782,0.178554170677561,0.860362842138762,0.967328784018233,-5.88430055666784
"8114550","8114550","NRG2","neuregulin 2",0.0162217301606873,4.95395384645792,0.178522789196054,0.860387109549118,0.967328784018233,-5.88430603659747
"8013616","8013616","SLC46A1","solute carrier family 46 member 1",0.0114805762614791,5.283575985941,0.178410891812356,0.860473641359018,0.967328784018233,-5.88432556864898
"8034521","8034521","HOOK2","hook microtubule tethering protein 2",-0.0145225850327506,6.47699025552776,-0.17825297108608,0.860595766766055,0.967328784018233,-5.88435311346874
"8110721","8110721","ZDHHC11","zinc finger DHHC-type containing 11",0.0148242648060712,4.55461193785598,0.178185420428439,0.860648007069344,0.967328784018233,-5.88436488835801
"8132646","8132646","CCM2","CCM2 scaffold protein",-0.0099084373985896,5.93237922744918,-0.178144446355454,0.86067969469354,0.967328784018233,-5.88437202846399
"7912347","7912347","CASZ1","castor zinc finger 1",0.019786261759938,8.43896607652803,0.177971372401978,0.860813545501537,0.967328784018233,-5.88440217013335
"8146462","8146462","SOX17","SRY-box transcription factor 17",-0.0128402144942728,5.01890278551543,-0.177964721026714,0.860818689585754,0.967328784018233,-5.88440332792033
"8135907","8135907","MIR129-1","microRNA 129-1",-0.0121935153415924,4.04733061761487,-0.177816788776584,0.860933100060641,0.967328784018233,-5.88442906694938
"7909441","7909441","G0S2","G0/G1 switch 2",0.036179053603604,8.95191466049181,0.177800146016317,0.860945971733516,0.967328784018233,-5.88443196132241
"8141180","8141180","TECPR1","tectonin beta-propeller repeat containing 1",-0.0129517239068502,4.78081978871826,-0.177720813435386,0.861007328876938,0.967328784018233,-5.88444575448841
"7950005","7950005","MRGPRF","MAS related GPR family member F",0.0137595853243249,3.83023861301498,0.177713391059571,0.861013069513126,0.967328784018233,-5.88444704466674
"7898881","7898881","ELOA","elongin A",-0.00971290749039166,6.95588035448949,-0.17748318078233,0.86119112340507,0.967328784018233,-5.88448703381874
"8001537","8001537","PSME3IP1","proteasome activator subunit 3 interacting protein 1",-0.0103749788815701,7.10021945079423,-0.177467312348233,0.861203396973652,0.967328784018233,-5.88448978837567
"8104350","8104350","ICE1","interactor of little elongation complex ELL subunit 1",0.00978467635955127,6.78331387510382,0.17746700463461,0.861203634977601,0.967328784018233,-5.88448984178839
