"","PROBEID","SYMBOL","GENENAME","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"202546_at","202546_at","VAMP8","vesicle associated membrane protein 8","8673",-0.0371484446346386,10.675620743982,-0.282466434679975,0.782044868787944,0.925765374289801,-6.17010288994513
"220994_s_at","220994_s_at","STXBP6","syntaxin binding protein 6","29091",0.121076616393171,8.17818392240663,0.282455228618395,0.782053271570034,0.925765374289801,-6.17010614397079
"207703_at","207703_at","NLGN4Y","neuroligin 4 Y-linked","22829",0.164109224179355,7.56182307318071,0.282331758772306,0.782145856402493,0.925817242670217,-6.17014198881069
"220056_at","220056_at","IL22RA1","interleukin 22 receptor subunit alpha 1","58985",0.0300246453705206,9.63142482702588,0.282072314250064,0.782340414168879,0.925989801270777,-6.17021725838194
"61874_at","61874_at","CACFD1","calcium channel flower domain containing 1","11094",0.0267129228314023,11.6724459579883,0.28191082448318,0.782461523241531,0.926061253209713,-6.17026407499976
"202751_at","202751_at","TFIP11","tuftelin interacting protein 11","24144",-0.124767529665458,8.86541932743502,-0.281861728336678,0.782498344012696,0.926061253209713,-6.1702783029487
"212828_at","212828_at","SYNJ2","synaptojanin 2","8871",-0.0424495649710757,10.0761187296701,-0.281292801701271,0.782925063240173,0.926478028745388,-6.17044299810856
"207936_x_at","207936_x_at","RFPL3","ret finger protein like 3","10738",-0.0290836501748899,9.39157480233233,-0.28107691544516,0.783087006278559,0.926478028745388,-6.17050540773103
"208008_at","208008_at","TBC1D29P","TBC1 domain family member 29, pseudogene","26083",0.116011477134114,7.88911560885016,0.281004930701999,0.783141006626948,0.926478028745388,-6.17052620697044
"215120_s_at","215120_s_at","SAMD4A","sterile alpha motif domain containing 4A","23034",-0.0322263150508082,10.7051697901577,-0.280950488725567,0.783181847803512,0.926478028745388,-6.17054193391706
"214159_at","214159_at","PLCE1","phospholipase C epsilon 1","51196",0.0656049324888475,8.42355309459723,0.280940936313775,0.783189013882283,0.926478028745388,-6.17054469306335
"211535_s_at","211535_s_at","FGFR1","fibroblast growth factor receptor 1","2260",0.0453919305302808,11.4716527120867,0.280770162264322,0.783317129535107,0.926478028745388,-6.17059400430326
"218986_s_at","218986_s_at","DDX60","DExD/H-box helicase 60","55601",-0.0760216579286883,9.42816536630123,-0.280747337542655,0.783334253268072,0.926478028745388,-6.17060059272982
"210812_at","210812_at","XRCC4","X-ray repair cross complementing 4","7518",-0.0815683238005178,6.76690734721895,-0.280682359650958,0.783383002109961,0.926478028745388,-6.1706193459034
"217520_x_at","217520_x_at","PDCD6IPP2","PDCD6IP pseudogene 2","646278",0.0453012837665465,9.71514548249645,0.280666228213193,0.783395104664733,0.926478028745388,-6.17062400090973
"220567_at","220567_at","IKZF2","IKAROS family zinc finger 2","22807",-0.0736263993763782,9.20611173639581,-0.280375074346147,0.783613551917153,0.926478028745388,-6.17070797299644
"212089_at","212089_at","LMNA","lamin A/C","4000",0.0396065538961974,10.9183814328974,0.280327351163398,0.783649359542354,0.926478028745388,-6.17072172869575
"203166_at","203166_at","CFDP1","craniofacial development protein 1","10428",0.0327678674335079,11.2939649716195,0.280285826759438,0.783680516521462,0.926478028745388,-6.17073369578182
"218136_s_at","218136_s_at","SLC25A37","solute carrier family 25 member 37","51312",0.0347022983538512,11.2765860609602,0.280273385658504,0.78368985152025,0.926478028745388,-6.17073728089224
"215276_at","215276_at","WFDC8","WAP four-disulfide core domain 8","90199",-0.08038235038536,8.47126229750891,-0.280179380239975,0.78376038824257,0.926478028745388,-6.17076436503945
"209771_x_at","209771_x_at","CD24","CD24 molecule","100133941",-0.0978153132135482,8.18785951793278,-0.280171465046462,0.783766327478322,0.926478028745388,-6.17076664509705
"200662_s_at","200662_s_at","TOMM20","translocase of outer mitochondrial membrane 20","9804",0.0186252204882571,13.4024595593881,0.280102513597185,0.78381806640712,0.926478028745388,-6.1707865046216
"213769_at","213769_at","KSR1","kinase suppressor of ras 1","8844",-0.0685057976917935,9.53214771283079,-0.280035512921984,0.783868342563285,0.926478028745388,-6.1708057976565
"59375_at","59375_at","MYO15B","myosin XVB","80022",-0.022948923627041,10.9007265310202,-0.279967559500262,0.78391933467569,0.926478028745388,-6.17082536038204
"207964_x_at","207964_x_at","IFNA4","interferon alpha 4","3441",-0.113229894490706,8.33711962001392,-0.279865147606005,0.783996186319484,0.926478028745388,-6.17085483430472
"205708_s_at","205708_s_at","TRPM2","transient receptor potential cation channel subfamily M member 2","7226",-0.0612271068029688,10.0900682085973,-0.279828219692982,0.784023898237993,0.926478028745388,-6.17086545946641
"202868_s_at","202868_s_at","POP4","POP4 homolog, ribonuclease P/MRP subunit","10775",-0.020456677138073,11.9517925549532,-0.279794225547546,0.784049408832,0.926478028745388,-6.17087523927969
"214933_at","214933_at","CACNA1A","calcium voltage-gated channel subunit alpha1 A","773",0.0299511526598266,10.6383474047488,0.279728147780083,0.784098997028529,0.926478028745388,-6.1708942459087
"215573_at","215573_at","CAT","catalase","847",0.147427803210975,7.69771300854637,0.279710029677724,0.784112593967158,0.926478028745388,-6.1708994566307
"208401_s_at","208401_s_at","GLP1R","glucagon like peptide 1 receptor","2740",-0.0930479954050867,8.88702882336291,-0.279700637296275,0.78411964261705,0.926478028745388,-6.1709021577255
"203527_s_at","203527_s_at","APC","APC regulator of WNT signaling pathway","324",0.0852337015244178,9.69130298687,0.279695275414914,0.784123666528149,0.926478028745388,-6.17090369967444
"212344_at","212344_at","SULF1","sulfatase 1","23213",0.0857915509402041,9.92426779672092,0.279640556563018,0.784164731550172,0.926478028745388,-6.17091943383959
"204693_at","204693_at","CDC42EP1","CDC42 effector protein 1","11135",0.0779851784186807,9.60784570813,0.279635944950612,0.784168192471602,0.926478028745388,-6.17092075974954
"205010_at","205010_at","GNL3L","G protein nucleolar 3 like","54552",-0.0427631655625813,10.2602857708951,-0.27953796137866,0.784241728281161,0.926507248098174,-6.17094892643977
"205322_s_at","205322_s_at","MTF1","metal regulatory transcription factor 1","4520",-0.0403031822547213,10.680704861454,-0.279414762068211,0.784334191341171,0.926509304752871,-6.17098432789764
"202254_at","202254_at","SIPA1L1","signal induced proliferation associated 1 like 1","26037",0.116167872302304,9.0929884099252,0.279370456047085,0.784367444554451,0.926509304752871,-6.17099705551391
"219351_at","219351_at","TRAPPC2","trafficking protein particle complex 2","6399",-0.0261697128422682,10.6391575575623,-0.279273078059023,0.784440531677516,0.926509304752871,-6.17102502190057
"218867_s_at","218867_s_at","SPRING1","SREBF pathway regulator in golgi 1","79794",-0.0339034030810392,10.4378450390221,-0.279181608746267,0.784509185978208,0.926509304752871,-6.17105128258047
"204026_s_at","204026_s_at","ZWINT","ZW10 interacting kinetochore protein","11130",0.0529285919622939,9.9152131083828,0.27916549270594,0.784521282420587,0.926509304752871,-6.17105590858721
"205755_at","205755_at","ITIH3","inter-alpha-trypsin inhibitor heavy chain 3","3699",0.0784150718311878,7.36313708390244,0.279099956468915,0.784570473473249,0.926509304752871,-6.17107471762983
"202554_s_at","202554_s_at","GSTM3","glutathione S-transferase mu 3","2947",0.0234581817856405,13.2594116408613,0.279080466948479,0.784585102360259,0.926509304752871,-6.17108031032327
"220391_at","220391_at","ZBTB3","zinc finger and BTB domain containing 3","79842",0.155176359780668,7.72965624885928,0.278956774941892,0.784677947902485,0.926517151003423,-6.17111579586682
"204276_at","204276_at","TK2","thymidine kinase 2","7084",-0.0503677857954941,9.74791824532957,-0.278941575629061,0.78468935702871,0.926517151003423,-6.17112015526979
"202076_at","202076_at","BIRC2","baculoviral IAP repeat containing 2","329",-0.0262602867352424,13.0564976270379,-0.278785948671237,0.784806178947775,0.926597456380656,-6.17116477804123
"213351_s_at","213351_s_at","TMCC1","transmembrane and coiled-coil domain family 1","23023",0.0268448448167504,12.3809830646638,0.278597745448989,0.784947461603104,0.926679818787838,-6.17121870851889
"218958_at","218958_at","REX1BD","required for excision 1-B domain containing","55049",-0.0284962754492852,11.8836602126717,-0.278557107802666,0.784977969000959,0.926679818787838,-6.17123034869696
"215025_at","215025_at","NTRK3","neurotrophic receptor tyrosine kinase 3","4916",0.0696087670824816,6.64553447472591,0.278314725310169,0.785159937491457,0.926679818787838,-6.17129974149307
"206563_s_at","206563_s_at","OPRL1","opioid related nociceptin receptor 1","4987",0.0697305042813872,7.45157458668067,0.278286823445714,0.785180885640943,0.926679818787838,-6.17130772581664
"222018_at","222018_at","NACA","nascent polypeptide associated complex subunit alpha","4666",0.0314310219822644,10.077399091647,0.278274737312153,0.785189959717027,0.926679818787838,-6.17131118410718
"204554_at","204554_at","PPP1R3D","protein phosphatase 1 regulatory subunit 3D","5509",0.0377183061696016,10.4035111640735,0.278197161967922,0.785248202824665,0.926679818787838,-6.17133337775511
"216432_at","216432_at","SLC28A2","solute carrier family 28 member 2","9153",0.120320635222443,7.93758620861786,0.278196883696687,0.785248411751478,0.926679818787838,-6.17133345735515
"221031_s_at","221031_s_at","APOLD1","apolipoprotein L domain containing 1","81575",-0.0491326886288661,10.9724910175599,-0.278161503458398,0.785274975473333,0.926679818787838,-6.17134357730194
"211250_s_at","211250_s_at","SH3BP2","SH3 domain binding protein 2","6452",0.0509343554544444,9.12731437434693,0.278068601765139,0.785344728024488,0.926679818787838,-6.17137014428211
"207051_at","207051_at","SLC17A4","solute carrier family 17 member 4","10050",-0.124877379261672,9.18622735464887,-0.278042834135288,0.785364075246393,0.926679818787838,-6.17137751146605
"205604_at","205604_at","HOXD9","homeobox D9","3235",0.0671569286719258,9.21098342733639,0.277691356835689,0.785627991294476,0.926866119351694,-6.17147793447761
"219275_at","219275_at","PDCD5","programmed cell death 5","9141",0.0223363185085699,11.677012340409,0.277634208608902,0.785670905163415,0.926866119351694,-6.17149425083466
"203816_at","203816_at","DGUOK","deoxyguanosine kinase","1716",0.116574614246051,8.36156212343128,0.277561925874958,0.785725184913146,0.926866119351694,-6.17151488348517
"214819_at","214819_at","IQSEC2","IQ motif and Sec7 domain ArfGEF 2","23096",0.098247782268067,8.30227215720944,0.277499511389855,0.785772055171915,0.926866119351694,-6.17153269503704
"207260_at","207260_at","FEV","FEV transcription factor, ETS family member","54738",-0.0883075098846202,7.11012849490668,-0.277457088110858,0.785803913498272,0.926866119351694,-6.17154479933408
"206529_x_at","206529_x_at","SLC26A4","solute carrier family 26 member 4","5172",-0.122440659719045,7.8525552300254,-0.277442449282664,0.78581490681445,0.926866119351694,-6.17154897569039
"208569_at","208569_at","H2AC4","H2A clustered histone 4","8335",-0.0703705891663553,9.48222242050002,-0.277237793745917,0.785968601923387,0.926887913908738,-6.1716073397065
"212202_s_at","212202_s_at","TMEM87A","transmembrane protein 87A","25963",-0.0330009742149642,11.1260120400624,-0.277223258353255,0.785979518273339,0.926887913908738,-6.17161148331668
"218292_s_at","218292_s_at","PRKAG2","protein kinase AMP-activated non-catalytic subunit gamma 2","51422",0.0543667242999089,10.1149399011737,0.277221232266168,0.785981039906126,0.926887913908738,-6.17161206087709
"213989_x_at","213989_x_at","SETD4","SET domain containing 4","54093",-0.1406976083915,8.83325165034098,-0.277103843792652,0.786069202609841,0.926887913908738,-6.17164551674978
"209041_s_at","209041_s_at","UBE2G2","ubiquitin conjugating enzyme E2 G2","7327",0.026108772715828,11.713804807079,0.27709278524771,0.786077508108443,0.926887913908738,-6.17164866772859
"201897_s_at","201897_s_at","CKS1B","CDC28 protein kinase regulatory subunit 1B","1163",0.0371270151862433,10.6273568198084,0.276933741692681,0.786196960473998,0.926971187978286,-6.17169397124163
"203145_at","203145_at","SPAG5","sperm associated antigen 5","10615",-0.078729868633614,8.77627898269047,-0.276809400328498,0.786290353093414,0.927023727681368,-6.17172937194998
"214520_at","214520_at","FOXC2","forkhead box C2","2303",-0.110418451387326,7.11807874986753,-0.27673483350565,0.786346361777727,0.927032188535575,-6.17175059402474
"205897_at","205897_at","NFATC4","nuclear factor of activated T cells 4","4776",0.0920015426494523,8.44187983982235,0.276571143080818,0.786469317384473,0.927034455499701,-6.17179716129596
"213621_s_at","213621_s_at","GUK1","guanylate kinase 1","2987",-0.0802584913107616,8.77951308423139,-0.276488245439102,0.78653158799112,0.927034455499701,-6.17182073394873
"214186_s_at","214186_s_at","HCG26","HLA complex group 26","352961",0.0608704629890138,9.59831113443337,0.276421562933501,0.786581679307818,0.927034455499701,-6.17183969062311
"222175_s_at","222175_s_at","MED15","mediator complex subunit 15","51586",0.0317384181909137,11.4114046036925,0.276362813699055,0.786625812039676,0.927034455499701,-6.17185638826407
"211953_s_at","211953_s_at","IPO5","importin 5","3843",-0.0223856479860238,13.0379663188176,-0.276332746819052,0.786648398733862,0.927034455499701,-6.17186493248238
"220717_at","220717_at","ADAMTS20","ADAM metallopeptidase with thrombospondin type 1 motif 20","80070",-0.157765576873338,7.53685546425899,-0.276232929999391,0.786723384076579,0.927034455499701,-6.17189329121853
"204115_at","204115_at","GNG11","G protein subunit gamma 11","2791",-0.0416547804010463,12.5681256310662,-0.276223909079286,0.786730160967265,0.927034455499701,-6.17189585363354
"218370_s_at","218370_s_at","S100PBP","S100P binding protein","64766",-0.0273331240422667,10.1107958947989,-0.276212217783701,0.786738943982073,0.927034455499701,-6.17189917445243
"219058_x_at","219058_x_at","TINAGL1","tubulointerstitial nephritis antigen like 1","64129",0.0373665946387742,10.3523415795718,0.276082154439782,0.786836655327426,0.927092047215482,-6.17193610853932
"215800_at","215800_at","DUOX1","dual oxidase 1","53905",-0.0665060550196923,8.66738052792287,-0.275773138273007,0.787068821777109,0.927120285101876,-6.17202379094204
"213689_x_at","213689_x_at","DIPK1A","divergent protein kinase domain 1A","388650",0.0280650268459084,11.3785849315058,0.275713808018329,0.787113399522485,0.927120285101876,-6.17204061462197
"218682_s_at","218682_s_at","SLC4A1AP","solute carrier family 4 member 1 adaptor protein","22950",0.0222343241222855,11.8775053672919,0.275654648425123,0.787157849818999,0.927120285101876,-6.17205738634857
"221201_s_at","221201_s_at","ZNF155","zinc finger protein 155","7711",-0.0945185431770401,7.97470720423158,-0.275633484433611,0.787173751835907,0.927120285101876,-6.17206338547021
"205885_s_at","205885_s_at","ITGA4","integrin subunit alpha 4","3676",0.183415024565869,6.85475202686841,0.275627241808829,0.787178442384299,0.927120285101876,-6.17206515491083
"209502_s_at","209502_s_at","BAIAP2","BAR/IMD domain containing adaptor protein 2","10458",0.0984891419612204,9.23569456709397,0.275541741917014,0.787242685683138,0.927120285101876,-6.17208938544106
"200601_at","200601_at","ACTN4","actinin alpha 4","81",-0.0274346768342415,12.1745365165063,-0.275512189433195,0.787264891340215,0.927120285101876,-6.17209775883981
"205921_s_at","205921_s_at","SLC6A6","solute carrier family 6 member 6","6533",0.123396208726072,8.05419718235574,0.275478630368342,0.7872901077663,0.927120285101876,-6.17210726638713
"213982_s_at","213982_s_at","RABGAP1L","RAB GTPase activating protein 1 like","9910",-0.0499952068175116,8.78983364825383,-0.275417474583235,0.787336061128982,0.927120285101876,-6.17212458936032
"216699_s_at","216699_s_at","KLK1","kallikrein 1","3816",-0.040901736654094,10.1996270482506,-0.275400268026383,0.787348990540057,0.927120285101876,-6.17212946260062
"202743_at","202743_at","PIK3R3","phosphoinositide-3-kinase regulatory subunit 3","8503",-0.0462831477053349,11.1673149310537,-0.275326803514677,0.787404194238184,0.92712778164223,-6.17215026583293
"218018_at","218018_at","PDXK","pyridoxal kinase","8566",-0.0483628230411224,10.0565879007865,-0.275162092391574,0.787527968045934,0.927187315847437,-6.17219688779632
"206147_x_at","206147_x_at","SCML2","Scm polycomb group protein like 2","10389",-0.0310163829742365,11.6414791464389,-0.275070717961839,0.78759663485874,0.927187315847437,-6.17222273970843
"209527_at","209527_at","EXOSC2","exosome component 2","23404",-0.0271111456940094,10.0960619911424,-0.275064539890547,0.787601277673607,0.927187315847437,-6.17222448731968
"215518_at","215518_at","STXBP5L","syntaxin binding protein 5 like","9515",0.0940711652415516,9.04362101431348,0.274868786969664,0.787748390186928,0.927263374569438,-6.1722798405091
"201582_at","201582_at","SEC23B","SEC23 homolog B, COPII coat complex component","10483",0.109445949962244,7.53632583120218,0.274848582374861,0.787763574855452,0.927263374569438,-6.17228555155986
"205552_s_at","205552_s_at","OAS1","2'-5'-oligoadenylate synthetase 1","4938",0.08873283196667,9.01314426913277,0.274637376245609,0.78792231123655,0.927392718489347,-6.17234522646443
"209320_at","209320_at","ADCY3","adenylate cyclase 3","109",0.0347158059419215,11.3590681104882,0.274506889595252,0.788020386134434,0.927395912285724,-6.17238207196002
"203761_at","203761_at","SLA","Src like adaptor","6503",0.081563156539433,9.54941932794182,0.274447284992674,0.78806518672242,0.927395912285724,-6.17239889674653
"215203_at","215203_at","GOLGA4","golgin A4","2803",-0.0340799805306098,10.582648394041,-0.274416442827263,0.788088368917278,0.927395912285724,-6.17240760124846
"201535_at","201535_at","UBL3","ubiquitin like 3","5412",-0.0212865940608076,13.2551084769039,-0.274351592992012,0.788137113311031,0.927395912285724,-6.17242590049155
"206543_at","206543_at","SMARCA2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2","6595",-0.124886302896604,7.85322447868785,-0.27430879629807,0.788169281964701,0.927395912285724,-6.17243797446712
"222135_at","222135_at","ZNF814","zinc finger protein 814","730051",-0.0737280289119777,8.0024767222901,-0.274057800599059,0.788357954063254,0.92756042144015,-6.1725087489209
"209304_x_at","209304_x_at","GADD45B","growth arrest and DNA damage inducible beta","4616",-0.0915198315156864,8.98693431710685,-0.273572010942298,0.78872315897327,0.927875514341256,-6.17264554750069
"220352_x_at","220352_x_at","FLJ42627","uncharacterized LOC645644","645644",-0.021815888071119,11.3078819019792,-0.273571539765676,0.788723513217702,0.927875514341256,-6.17264568006783
"203836_s_at","203836_s_at","MAP3K5","mitogen-activated protein kinase kinase kinase 5","4217",0.0360604137986478,10.7892436438286,0.273377486025681,0.788869412678834,0.927989647434316,-6.17270025856408
"214023_x_at","214023_x_at","TUBB2B","tubulin beta 2B class IIb","347733",-0.0596048698483305,9.13524542450106,-0.273294848470114,0.788931546308678,0.928005234222934,-6.17272348913446
"219656_at","219656_at","PCDH12","protocadherin 12","51294",-0.0528312225729195,10.0266370496487,-0.273191453701782,0.789009289014361,0.928039178602765,-6.17275254507384
"221570_s_at","221570_s_at","METTL5","methyltransferase like 5","29081",-0.0212892165320042,13.9093113554659,-0.272989295953766,0.789161298569541,0.928160466640491,-6.17280932394392
"205893_at","205893_at","NLGN1","neuroligin 1","22871",-0.14343836204913,6.78572462632273,-0.272639335789916,0.789424467220382,0.928385468588852,-6.17290751703826
"212281_s_at","212281_s_at","TMEM97","transmembrane protein 97","27346",-0.0504647588109499,10.4979763210802,-0.272519715546748,0.789514427336208,0.928385468588852,-6.17294105197769
"220748_s_at","220748_s_at","ZNF580","zinc finger protein 580","51157",-0.0384222005077941,11.0452612563124,-0.272376608660911,0.78962205465141,0.928385468588852,-6.17298115217474
"200011_s_at","200011_s_at","ARF3","ADP ribosylation factor 3","377",0.0266929789387671,11.2315848784123,0.27236966776441,0.789627274850307,0.928385468588852,-6.17298309656462
"204027_s_at","204027_s_at","METTL1","methyltransferase like 1","4234",-0.0359111254609932,9.90777092049231,-0.272181349769962,0.789768911507456,0.928385468588852,-6.17303583239008
"203918_at","203918_at","PCDH1","protocadherin 1","5097",-0.0657356228590089,8.56462560438523,-0.272120804373885,0.789814450217874,0.928385468588852,-6.17305277962611
"202342_s_at","202342_s_at","TRIM2","tripartite motif containing 2","23321",0.038386732274164,9.5482290347722,0.2721104240454,0.789822257775336,0.928385468588852,-6.17305568480529
"207447_s_at","207447_s_at","MGAT4C","MGAT4 family member C","25834",0.109016722975698,7.19442633623702,0.27210112740119,0.789829250260409,0.928385468588852,-6.17305828659697
"210137_s_at","210137_s_at","DCTD","dCMP deaminase","1635",-0.0285325359696404,11.4718114428819,-0.272069047328995,0.789853379480943,0.928385468588852,-6.17306726396471
"208371_s_at","208371_s_at","RING1","ring finger protein 1","6015",-0.0679658572713642,11.3840437690441,-0.27204745112406,0.789869623324276,0.928385468588852,-6.1730733069117
"209867_s_at","209867_s_at","ADGRL3","adhesion G protein-coupled receptor L3","23284",0.0905218854152459,6.92851938002027,0.272019637171665,0.789890544071172,0.928385468588852,-6.1730810889807
"221246_x_at","221246_x_at","TNS1","tensin 1","7145",0.0351037009422441,12.7654942624293,0.27176498413904,0.790082093647504,0.928553114951044,-6.17315230182765
"218095_s_at","218095_s_at","TMEM165","transmembrane protein 165","55858",-0.0396227905846605,10.1154763561612,-0.271639185077792,0.790176724726838,0.928555035727094,-6.17318745678071
"205830_at","205830_at","CLGN","calmegin","1047",-0.133384200119123,6.88125780362402,-0.271539179621107,0.790251955297557,0.928555035727094,-6.17321539215154
"205628_at","205628_at","PRIM2","DNA primase subunit 2","5558",-0.115805595674747,8.19212622477849,-0.271483741413031,0.790293660444953,0.928555035727094,-6.17323087379593
"205731_s_at","205731_s_at","NCOA2","nuclear receptor coactivator 2","10499",-0.0292954044637472,10.1932529086514,-0.271293696728537,0.790436632678064,0.928555035727094,-6.17328392186288
"216217_at","216217_at","PLCL2","phospholipase C like 2","23228",0.0609480610471067,9.190562822523,0.271293630971986,0.790436682148644,0.928555035727094,-6.17328394021146
"207834_at","207834_at","FBLN1","fibulin 1","2192",0.109349564034158,8.39542491726076,0.271282985641927,0.790444690954735,0.928555035727094,-6.17328691060602
"216402_at","216402_at","SEC14L4","SEC14 like lipid binding 4","284904",0.0639511525753242,8.39541862089432,0.271129198264386,0.790560392647113,0.928555035727094,-6.17332980945189
"214329_x_at","214329_x_at","TNFSF10","TNF superfamily member 10","8743",-0.0622042860478427,10.3309464775906,-0.271117883335411,0.790568905620297,0.928555035727094,-6.17333296479133
"218918_at","218918_at","MAN1C1","mannosidase alpha class 1C member 1","57134",-0.0358126952283424,10.2974936133414,-0.271117113806883,0.790569484588775,0.928555035727094,-6.1733331793813
"205324_s_at","205324_s_at","FTSJ1","FtsJ RNA 2'-O-methyltransferase 1","24140",-0.022999569621069,11.7055445043367,-0.271112636652351,0.790572853058208,0.928555035727094,-6.17333442786427
"214404_x_at","214404_x_at","SPDEF","SAM pointed domain containing ETS transcription factor","25803",0.0508748502817244,7.87859267464384,0.27079282606967,0.790813479748051,0.928780196704838,-6.17342355636406
"212379_at","212379_at","GART","phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase","2618",0.100036294548019,9.4507710568386,0.270688328691733,0.7908921088091,0.928795865353921,-6.17345265636193
"203753_at","203753_at","TCF4","transcription factor 4","6925",0.0222728300696478,12.658364004444,0.270645054380531,0.790924671265881,0.928795865353921,-6.17346470396296
"220387_s_at","220387_s_at","HHLA3","HERV-H LTR-associating 3","11147",-0.0808489428488404,8.29377900886912,-0.270350353848998,0.791146434316699,0.928832988699063,-6.17354669818833
"214334_x_at","214334_x_at","DAZAP2","DAZ associated protein 2","9802",0.0217169615440547,12.6773432698173,0.270334854478377,0.791158098164483,0.928832988699063,-6.17355100811843
"215731_s_at","215731_s_at","MPHOSPH9","M-phase phosphoprotein 9","10198",-0.0753499547687078,8.21556075782036,-0.270313960163875,0.791173821989271,0.928832988699063,-6.17355681784105
"200895_s_at","200895_s_at","FKBP4","FKBP prolyl isomerase 4","2288",-0.0269210811468881,12.3707418159437,-0.270310495456606,0.791176429332151,0.928832988699063,-6.17355778116971
"218809_at","218809_at","PANK2","pantothenate kinase 2","80025",-0.0320828028122069,10.8946704978461,-0.270277952120735,0.791200919735174,0.928832988699063,-6.17356682893674
"206594_at","206594_at","PASK","PAS domain containing serine/threonine kinase","23178",0.101571812798772,8.4685972981885,0.270058144149276,0.791366341695027,0.928921314814208,-6.17362791221837
"206966_s_at","206966_s_at","KLF12","Kruppel like factor 12","11278",0.0272025849930522,10.451986199207,0.27004793976013,0.791374021517604,0.928921314814208,-6.17363074676219
"205032_at","205032_at","ITGA2","integrin subunit alpha 2","3673",0.0445004390923103,9.50375260305119,0.269940192581716,0.791455113419902,0.928959062270522,-6.17366066998167
"206972_s_at","206972_s_at","GPR161","G protein-coupled receptor 161","23432",-0.0603325431491868,7.0380348379934,-0.269831745611096,0.791536734545754,0.928997426189588,-6.1736907756273
"208961_s_at","208961_s_at","KLF6","Kruppel like factor 6","1316",-0.0337002161071744,11.4051938957956,-0.269762243097201,0.791589046005362,0.929001387819349,-6.17371006372943
"210001_s_at","210001_s_at","SOCS1","suppressor of cytokine signaling 1","8651",-0.0733622886462442,8.97724802277355,-0.26950726765904,0.791780963703503,0.929137688335357,-6.17378078159184
"218428_s_at","218428_s_at","REV1","REV1 DNA directed polymerase","51455",-0.0206020017840576,12.1344821104745,-0.269477896308337,0.791803072160209,0.929137688335357,-6.17378892353931
"219066_at","219066_at","PPCDC","phosphopantothenoylcysteine decarboxylase","60490",0.0506733206688139,9.39405254583429,0.269333798762943,0.791911540242713,0.929170228512773,-6.17382885569737
"206477_s_at","206477_s_at","NOVA2","NOVA alternative splicing regulator 2","4858",-0.0465676307095908,9.74271391081631,-0.269311012977595,0.791928692442934,0.929170228512773,-6.17383516813681
"201684_s_at","201684_s_at","TOX4","TOX high mobility group box family member 4","9878",-0.0320407041178825,11.9792205256231,-0.269111685925781,0.792078742439349,0.929288847813398,-6.1738903660192
"211013_x_at","211013_x_at","PML","PML nuclear body scaffold","5371",-0.0907743624645265,6.99605739320867,-0.268928771724982,0.792216444708395,0.92933606504351,-6.17394098329089
"212727_at","212727_at","DLG3","discs large MAGUK scaffold protein 3","1741",0.0647261000461761,9.44860008482816,0.268871706837039,0.792259406032186,0.92933606504351,-6.17395676771582
"212777_at","212777_at","SOS1","SOS Ras/Rac guanine nucleotide exchange factor 1","6654",-0.0281677315599431,10.9127949981672,-0.268718910442129,0.792374442335413,0.92933606504351,-6.17399901563783
"216047_x_at","216047_x_at","SEZ6L","seizure related 6 homolog like","23544",0.0702178937240259,8.33111687430204,0.268701775032216,0.792387343441026,0.92933606504351,-6.17400375206674
"32029_at","32029_at","PDPK1","3-phosphoinositide dependent protein kinase 1","5170",0.0338329973347413,11.8886059419035,0.268529379516959,0.792517142110229,0.92933606504351,-6.17405138760355
"219531_at","219531_at","CEP72","centrosomal protein 72","55722",-0.140232270984345,8.7499459272033,-0.268500446170073,0.792538927008043,0.92933606504351,-6.17405937937146
"202870_s_at","202870_s_at","CDC20","cell division cycle 20","991",-0.122047440505092,6.79800940662479,-0.268481407010063,0.792553262336006,0.92933606504351,-6.17406463777149
"209146_at","209146_at","MSMO1","methylsterol monooxygenase 1","6307",-0.032790838205468,10.1006517852628,-0.268480279576025,0.792554111227635,0.92933606504351,-6.17406494914443
"206102_at","206102_at","GINS1","GINS complex subunit 1","9837",0.0891194728055389,7.4277254896407,0.268376811515452,0.792632017773324,0.92933606504351,-6.17409351928594
"212534_at","212534_at","ZNF24","zinc finger protein 24","7572",-0.0203633077543763,12.7438105101925,-0.268284968375244,0.792701173246418,0.92933606504351,-6.1741188703735
"219903_s_at","219903_s_at","CYP2C8","cytochrome P450 family 2 subfamily C member 8","1558",-0.0787007239403561,7.02847231946566,-0.26825691737795,0.792722295274767,0.92933606504351,-6.17412661146598
"217601_at","217601_at","NUP188","nucleoporin 188","23511",-0.0539534642656996,7.90817982566033,-0.268234591951073,0.792739106146324,0.92933606504351,-6.1741327719298
"203059_s_at","203059_s_at","PAPSS2","3'-phosphoadenosine 5'-phosphosulfate synthase 2","9060",0.0586722334076164,9.66097257970142,0.268185651724225,0.792775958131065,0.92933606504351,-6.17414627469096
"202980_s_at","202980_s_at","SIAH1","siah E3 ubiquitin protein ligase 1","6477",0.0369954423872123,10.1486646138536,0.268124421671094,0.792822065083085,0.92933606504351,-6.17416316482369
